experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Indefinite	8	2	nonadditive	prenominal	NoToo	Even a gold medal.	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	60	0	0-2	NULL	Please select a number	3	NULL	14138	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	53	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	53	0	0-3	NULL	Please select a number	6	NULL	8265	ARX0S1CIDJLOX	
veen4	object-even	Proper N	1	8	nonadditive	postnominal	Too	"Obama even, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	10	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Proper N	1	8	nonadditive	postnominal	Too	"Obama even, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	10	0	0-8	NULL	Please select a number	2	NULL	6812	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	6	5	additive	prenominal	Too	"Even an A+, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	47	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	6	5	additive	prenominal	Too	"Even an A+, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	47	0	0-5	NULL	Please select a number	5	NULL	4998	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	6	7	additive	postnominal	Too	"An A+ even, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	49	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	6	7	additive	postnominal	Too	"An A+ even, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	49	0	0-7	NULL	Please select a number	1	NULL	5382	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	9	6	nonadditive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	72	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	9	6	nonadditive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	72	0	0-6	NULL	Please select a number	1	NULL	7484	ARX0S1CIDJLOX	
veen4	object-even	Proper N	1	4	nonadditive	postnominal	NoToo	"Obama, even."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	6	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Proper N	1	4	nonadditive	postnominal	NoToo	"Obama, even."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	6	0	0-4	NULL	Please select a number	5	NULL	5071	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	8	1	additive	prenominal	NoToo	Even a gold medal.	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	59	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	8	1	additive	prenominal	NoToo	Even a gold medal.	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	59	0	0-1	NULL	Please select a number	6	NULL	7633	ARX0S1CIDJLOX	
veen4	object-even	Proper N	1	2	nonadditive	prenominal	NoToo	Even Obama.	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	4	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Proper N	1	2	nonadditive	prenominal	NoToo	Even Obama.	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	4	0	0-2	NULL	Please select a number	7	NULL	7146	ARX0S1CIDJLOX	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	13	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	13	0	0-3	NULL	Please select a number	7	NULL	6786	ARX0S1CIDJLOX	
veen4	object-even	Proper N	4	8	nonadditive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	34	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Proper N	4	8	nonadditive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	34	0	0-8	NULL	Please select a number	1	NULL	6072	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	7	5	additive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	55	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	7	5	additive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	55	0	0-5	NULL	Please select a number	4	NULL	7349	ARX0S1CIDJLOX	
veen4	object-even	Proper N	4	7	additive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	33	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Proper N	4	7	additive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	33	0	0-7	NULL	Please select a number	2	NULL	2387	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	6	6	nonadditive	prenominal	Too	"Even an A+, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	48	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
