experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Indefinite	5	8	nonadditive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	42	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	5	8	nonadditive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	42	0	0-8	NULL	Please select a number	1	NULL	6921	0247	
veen4	object-even	Proper N	1	4	nonadditive	postnominal	NoToo	"Obama, even."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	6	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	1	4	nonadditive	postnominal	NoToo	"Obama, even."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	6	0	0-4	NULL	Please select a number	5	NULL	10465	0247	
veen4	object-even	Proper N	4	1	additive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	27	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	4	1	additive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	27	0	0-1	NULL	Please select a number	7	NULL	2792	0247	
veen4	object-even	Indefinite	6	5	additive	prenominal	Too	"Even an A+, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	47	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	6	5	additive	prenominal	Too	"Even an A+, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	47	0	0-5	NULL	Please select a number	2	NULL	11265	0247	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	41	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	41	0	0-7	NULL	Please select a number	1	NULL	6551	0247	
veen4	object-even	Proper N	4	3	additive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	29	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	4	3	additive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	29	0	0-3	NULL	Please select a number	6	NULL	3804	0247	
veen4	object-even	Proper N	2	6	nonadditive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	16	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	2	6	nonadditive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	16	0	0-6	NULL	Please select a number	2	NULL	10341	0247	
veen4	object-even	Proper N	2	2	nonadditive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	12	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	2	2	nonadditive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	12	0	0-2	NULL	Please select a number	7	NULL	2793	0247	
veen4	object-even	Proper N	1	8	nonadditive	postnominal	Too	"Obama even, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	10	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	1	8	nonadditive	postnominal	Too	"Obama even, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	10	0	0-8	NULL	Please select a number	2	NULL	3646	0247	
veen4	object-even	Indefinite	7	4	nonadditive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	54	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	7	4	nonadditive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	54	0	0-4	NULL	Please select a number	7	NULL	6865	0247	
veen4	object-even	Indefinite	8	1	additive	prenominal	NoToo	Even a gold medal.	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	59	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	8	1	additive	prenominal	NoToo	Even a gold medal.	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	59	0	0-1	NULL	Please select a number	7	NULL	2297	0247	
veen4	object-even	Indefinite	9	5	additive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	71	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	9	5	additive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	71	0	0-5	NULL	Please select a number	2	NULL	9047	0247	
veen4	object-even	Indefinite	5	3	additive	postnominal	NoToo	"A university professor, even."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461343153	23662dd3634640b4b68694d706a0004c	AJ	37	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	198610	
veen4	object-even	Indefinite	5	3	additive	postnominal	NoToo	"A university professor, even."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461343153	23662dd3634640b4b68694d706a0004c	AJ	37	0	0-3	NULL	Please select a number	7	NULL	39707	198610	
